Type,BodyPart,Equipment,Level,Cardiovascular_Safe,Title,Desc
Strength,Abdominals,Barbell,Intermediate,1,Barbell Ab Rallout - En las rodillas,"El despliegue de Barbell es un ejercicio abdominal que utiliza una barra en el lugar de un rodillo AB. Se realiza mejor con una barra que tiene collares giratorios, y se considera más difícil que otras variaciones de Roller AB. Es posible que muchos levantadores no puedan realizar una sola repetición al principio, pero una vez que puedan realizarlos para representantes, serán recompensados ​​con un núcleo muy fuerte."
Strength,Abdominals,Barbell,Intermediate,1,Decline Bar Press Set-up,"La abastecimiento de prensa de la barra de declive es un ejercicio de núcleo ponderado dirigido a los músculos abdominales, particularmente los abdominales inferiores. También desafía los hombros y la parte superior de la espalda para mover el peso. Las variaciones de abdominales ponderadas generalmente se realizan para repeticiones moderadas a altas, como 8-12 repeticiones por conjunto o más, como parte de la parte centrada en el núcleo de un entrenamiento."
Strength,Abdominals,Barbell,Beginner,1,Despliegue de Bench Barbell,"El despliegue de Bench Barbell es un ejercicio desafiante dirigido a los abdominales. Es similar a usar un rodillo AB, pero el uso de una barra permite un agarre más amplio. Colocar las rodillas en un banco en lugar del piso hace que el movimiento sea más difícil al aumentar el desafío a la parte superior del cuerpo."
Strength,Abdominals,Barbell,Intermediate,1,Giro de la barra sentada,"El giro de la barra sentada es un ejercicio central destinado a fortalecer los oblicuos. A menudo se realiza para repeticiones altas con un peso relativamente liviano, como una barra vacía, una barra liviana de peso fijo o incluso una tubería de PVC. Se puede realizar durante un entrenamiento, al final de un entrenamiento o fuera del gimnasio para desarrollar la fuerza y ​​la resistencia del núcleo."
Strength,Abdominals,Barbell,Intermediate,1,Mina terrestre de un solo brazo.,"El tirón y la prensa de mina terrestre de un solo brazo es un movimiento de rotación explosivo que usa una barra anclada en un dispositivo de mina terrestre. Combina un tirón del piso con rotación y termina con una prensa. Por lo general, se realiza para repeticiones bajas por set con énfasis en la velocidad y la forma, sin mover el peso pesado."
Strength,Abdominals,Barbell,Intermediate,1,Barbell AB Roll Out - Variación de Gethin,"El despliegue de Barbell es un ejercicio abdominal que utiliza una barra en el lugar de un rodillo AB. Se realiza mejor con una barra que tiene collares giratorios, y se considera más difícil que otras variaciones de Roller AB. Es posible que muchos levantadores no puedan realizar una sola repetición al principio, pero una vez que puedan realizarlos para representantes, serán recompensados ​​con un núcleo muy fuerte."
Strength,Abdominals,Barbell,Intermediate,1,30 limpiaparabrisas de barra,"El limpiaparabrisas de la barra es un ejercicio central en el que la barra se mantiene en la posición bloqueada de una prensa de piso, y las caderas y las piernas se giran de lado a lado. Se dirige a los músculos oblicuos del abdomen lateral, pero también es seriamente desafiante para el núcleo profundo y el recto abdominal o los músculos de ""seis paquetes""."
Strength,Abdominals,Barbell,Intermediate,1,30 Barbell Roll-Out,"El despliegue de Barbell es un ejercicio abdominal que utiliza una barra en el lugar de un rodillo AB. Se realiza mejor con una barra que tiene collares giratorios, y se considera más difícil que otras variaciones de Roller AB. Es posible que muchos levantadores no puedan realizar una sola repetición al principio, pero una vez que puedan realizarlos para representantes, serán recompensados ​​con un núcleo muy fuerte."
Strength,Abdominals,Barbell,Intermediate,1,Declinar la colocación de placas,"La colocación de la placa de declive es un ejercicio de núcleo ponderado que funciona el recto abdomino o los músculos de ""seis paquetes"", así como los músculos del núcleo profundo. Las variaciones de abdominales ponderadas generalmente se realizan para repeticiones moderadas a altas, como 8-12 repeticiones por conjunto o más, como parte de la parte centrada en el núcleo de un entrenamiento."
Strength,Abdominals,Kettlebells,Intermediate,1,Molino de viento de Kettlebell,"The single-kettlebell windmill is a dynamic kettlebell exercise emphasizing core strength and shoulder and hip mobility and stability. A menudo se usa como calentamiento funcional o para trabajos de fuerza multidireccional. No funciona tan bien en un metcon o en el acondicionamiento, y no debe realizarse bajo una fatiga intensa."
Strength,Abdominals,Kettlebells,Intermediate,1,Extensión de pierna de 3 puntos Kettlebell,"La extensión de la pierna Kettlebell de 3 puntos es un ejercicio de núcleo dinámico realizado alrededor y sobre una retaquera u otro objeto corto y estacionado. Es similar de alguna manera a un crujiente en V-Up o inverso, pero se dirige tanto a los oblicuos como al recto abdomino o a los músculos de ""seis paquetes"". Se puede realizar para repeticiones o para el tiempo, generalmente en capacitación AB dedicada o como parte de un entrenamiento de circuito de peso pesado y peso corporal."
Strength,Abdominals,Kettlebells,Intermediate,1,Burpee sobre Kettlebell,"El Burpee Over Kettlebell es una versión más avanzada de un ejercicio de acondicionamiento popular. Si está realizando un circuito que ya tiene burpees y movimientos de pesas rusas, es una manera simple de proporcionar un estímulo novedoso a los músculos de la parte inferior del cuerpo y crear un estilo de entrenamiento más atlético."
Strength,Abdominals,Kettlebells,Intermediate,1,Toe de punta de Kettlebell,"El toque Kettlebell Toe es una versión más difícil de un movimiento abdominal muy popular que generalmente se realiza para repeticiones altas. The simple addition of a weight makes the toe-touch far more difficult, providing a different stimulus to the core during training."
Strength,Abdominals,Kettlebells,Intermediate,1,Kettlebell Swing,"El swing de Kettlebell es un popular ejercicio de la parte inferior del cuerpo que enfatiza los isquiotibiales, los glúteos y los músculos de la espalda. It is often used to train explosive power, for aerobic or cardiovascular conditioning, in circuit training, or as an accessory movement for the deadlift."
Strength,Abdominals,Kettlebells,Intermediate,1,Swing bidireccional,"El swing de Kettlebell de dos vías es un ejercicio que alterna un columpio de pesas de altura de la altura de pecho (a veces llamado un swing ""ruso"" o ""hardstyle"") con un columpio de retaguardia superior (a veces llamado un swing ""americano""). Ambas variaciones de swing funcionan muchos de los mismos músculos, como los isquiotibiales, los glúteos y el núcleo, pero debido a que el peso debe viajar más lejos en el columpio superior, es un poco más exigente metabólicamente y trabaja más en la parte superior de la espalda y los hombros. Este combo se puede realizar para tiempo o repeticiones y funciona especialmente bien en el entrenamiento de estilo circuito o de cuerpo completo. Si no puede realizar el columpio superior sin dolor en la parte baja de la espalda o el hombro, simplemente realice el columpio de altura de pecho."
Strength,Abdominals,Kettlebells,Intermediate,1,Reaches de cangrejo Kettlebell,"El alcance de cangrejo Kettlebell es un ejercicio de prensado de Kettlebell en el que el levantador presiona una sobrecarga de pesas rusas mientras está en una posición de puente de un solo brazo modificado. La simple adición de un peso hace que el alcance sea mucho más difícil, desafiando los músculos de la espalda, los hombros, los glúteos y el núcleo."
Strength,Abdominals,Dumbbell,Intermediate,1,Jab Cross V-Sit,"The dumbbell V-sit cross jab is a hybrid movement that trains the abdominal and shoulder muscles simultaneously. Puede abordar múltiples grupos musculares en una construcción muscular de tiempo eficiente en el tiempo o un entrenamiento de estilo circuito, al tiempo que proporciona un desafío cardiovascular."
Strength,Abdominals,Dumbbell,Beginner,1,Lanzador de hechizos con mancuernas,"El lanzador de hechizos con mancuernas es un ejercicio que se dirige principalmente a los músculos abdominales como los oblicuos. Sin embargo, también funciona con los hombros, la espalda, las caderas y las piernas, y exige que todos esos músculos trabajen juntos en un movimiento coordinado. Por lo general, se realiza con pesos relativamente livianos para repeticiones moderadas a altas, al menos 8-12 repeticiones por lado. Asegúrese de usar solo un peso que pueda controlar."
Strength,Abdominals,Dumbbell,Intermediate,1,Curva lateral de las mancuernas,"La curva lateral de las mancuernas es un ejercicio popular para atacar los músculos oblicuos del abdomen. Por lo general, se realiza para repeticiones relativamente altas, al menos 8-12 repeticiones por conjunto o más. Se puede realizar un lado a la vez o lados alternativos."
Strength,Abdominals,Dumbbell,Intermediate,1,Crujido de mancuernas,"El Crunch Dumbbell es una versión más difícil de un movimiento abdominal muy popular. La simple adición de un peso hace que el crujido sea mucho más difícil, proporcionando un estímulo diferente al núcleo durante el entrenamiento."
Strength,Abdominals,Dumbbell,Intermediate,1,T-retención de mancuernas,"El T-Hold de la pesa es un ejercicio estático que se dirige principalmente a los oblicuos, aunque también funciona los hombros y la parte superior de la espalda. Implica sostener una pesa en el aire mientras está en una posición de tabla lateral. Por lo general, se realiza para agudas cronometradas, aunque se puede realizar dinámicamente para repeticiones como un tablón con rotación de mancuernas."
Strength,Abdominals,Dumbbell,Intermediate,1,Prensa de piso con pesas huecas,La prensa de piso de cuerpo hueco de pesas combina la fuerza de la parte superior del cuerpo y el trabajo del núcleo en un solo movimiento.
Strength,Abdominals,Dumbbell,Intermediate,1,Trituradora de mancuernas,"La trituradora de mancuernas es un complejo de mancuernas que combina una sentadilla con un rizo de mancuernas, seguido de una prensa de tríceps. Se dirige a las piernas, glúteos, bíceps, hombros y tríceps en una sola secuencia, por lo que es una excelente manera de quemar calorías serias y golpear muchos músculos en un corto período de tiempo. Los movimientos de la parte superior del cuerpo determinarán la cantidad de peso que puede usar de manera efectiva."
Strength,Abdominals,Dumbbell,Intermediate,1,Crunch de mancuernas - Variación de Gethin,"El Crunch Dumbbell es una versión más difícil de un movimiento abdominal muy popular. La simple adición de un peso hace que el crujido sea mucho más difícil, proporcionando un estímulo diferente al núcleo durante el entrenamiento."
